gender,age,academic_pressure,cgpa,study_satisfaction,sleep_duration,dietary_habits,have_you_ever_had_suicidal_thoughts_,work_study_hours,financial_stress,family_history_of_mental_illness,degree_grouped,city_grouped
Female,29.0,4.0,6.74,3.0,'Less than 5 hours',Moderate,Yes,10.0,1.0,No,B.Arch,Other
Male,22.0,3.0,7.71,4.0,'Less than 5 hours',Healthy,Yes,11.0,4.0,No,B.Tech,Meerut
Female,25.0,2.0,7.26,3.0,'7-8 hours',Moderate,No,12.0,1.0,No,B.Arch,Srinagar
Male,33.0,2.0,7.39,5.0,'5-6 hours',Moderate,No,12.0,4.0,Yes,PhD,Kanpur
Female,18.0,1.0,5.82,3.0,'Less than 5 hours',Unhealthy,Yes,11.0,1.0,No,'Class 12',Lucknow
Male,32.0,4.0,8.28,3.0,'7-8 hours',Healthy,Yes,10.0,2.0,No,B.Com,Other
Male,23.0,1.0,8.59,2.0,'More than 8 hours',Unhealthy,Yes,9.0,2.0,Yes,B.Ed,Jaipur
Female,25.0,1.0,7.46,4.0,'More than 8 hours',Healthy,No,10.0,3.0,No,B.Arch,Pune
Male,28.0,2.0,5.97,2.0,'5-6 hours',Healthy,No,3.0,5.0,No,MD,Surat
Male,23.0,5.0,5.77,2.0,'Less than 5 hours',Unhealthy,Yes,6.0,5.0,Yes,B.Com,Indore
Female,20.0,2.0,5.87,3.0,'7-8 hours',Unhealthy,No,11.0,3.0,No,'Class 12',Ahmedabad
Female,19.0,2.0,7.82,2.0,'Less than 5 hours',Healthy,No,1.0,1.0,No,'Class 12',Visakhapatnam
Male,20.0,3.0,7.88,4.0,'Less than 5 hours',Moderate,No,9.0,2.0,No,'Class 12',Ahmedabad
Male,33.0,3.0,6.16,1.0,'5-6 hours',Unhealthy,Yes,12.0,2.0,Yes,B.Tech,Hyderabad
Male,34.0,3.0,5.46,5.0,'Less than 5 hours',Unhealthy,Yes,7.0,3.0,Yes,M.Pharm,Vadodara
Male,25.0,3.0,8.56,4.0,'5-6 hours',Moderate,Yes,7.0,5.0,Yes,BHM,Meerut
Female,30.0,3.0,8.95,2.0,'7-8 hours',Healthy,Yes,0.0,5.0,Yes,BE,Kalyan
Male,28.0,5.0,6.38,2.0,'7-8 hours',Unhealthy,Yes,6.0,1.0,Yes,BHM,Delhi
Female,23.0,4.0,9.33,1.0,'More than 8 hours',Moderate,No,5.0,2.0,No,M.Com,Nagpur
Female,24.0,1.0,7.34,2.0,'More than 8 hours',Moderate,No,1.0,4.0,No,BA,Nagpur
Male,33.0,4.0,6.1,1.0,'More than 8 hours',Moderate,Yes,4.0,1.0,No,MD,Ludhiana
Female,33.0,5.0,5.08,5.0,'More than 8 hours',Healthy,Yes,7.0,4.0,Yes,MA,Ludhiana
Female,20.0,3.0,8.56,3.0,'7-8 hours',Moderate,Yes,11.0,5.0,Yes,'Class 12',Kanpur
Male,32.0,3.0,7.13,4.0,'More than 8 hours',Moderate,Yes,5.0,3.0,Yes,MCA,Agra
Female,29.0,3.0,8.62,3.0,'5-6 hours',Unhealthy,No,7.0,4.0,No,BE,Pune
Female,24.0,1.0,9.6,4.0,'More than 8 hours',Moderate,No,3.0,5.0,No,B.Pharm,Agra
Female,18.0,3.0,5.41,4.0,'Less than 5 hours',Unhealthy,Yes,2.0,3.0,No,'Class 12',Vadodara
Male,24.0,3.0,8.14,3.0,'5-6 hours',Healthy,Yes,10.0,3.0,No,'Class 12',Hyderabad
Female,34.0,3.0,5.11,4.0,'7-8 hours',Healthy,No,10.0,3.0,No,MSc,Patna
Male,31.0,2.0,9.21,2.0,'5-6 hours',Unhealthy,Yes,8.0,5.0,No,M.Ed,Hyderabad
Male,28.0,5.0,9.97,1.0,'Less than 5 hours',Unhealthy,Yes,11.0,4.0,No,MSc,Ludhiana
Male,19.0,1.0,5.66,1.0,'More than 8 hours',Moderate,Yes,6.0,4.0,No,'Class 12',Surat
Male,28.0,2.0,6.1,3.0,'5-6 hours',Healthy,No,6.0,2.0,No,BHM,Ghaziabad
Male,30.0,2.0,9.89,3.0,'Less than 5 hours',Moderate,No,0.0,1.0,Yes,PhD,Ahmedabad
Male,22.0,3.0,8.62,5.0,'7-8 hours',Unhealthy,No,0.0,4.0,No,BCA,Indore
Male,34.0,1.0,7.27,4.0,'More than 8 hours',Healthy,No,9.0,1.0,No,BCA,Delhi
Female,34.0,1.0,7.39,3.0,'Less than 5 hours',Moderate,No,5.0,2.0,Yes,B.Com,Ludhiana
Male,34.0,4.0,7.04,5.0,'More than 8 hours',Unhealthy,No,4.0,5.0,No,BHM,Hyderabad
Female,25.0,5.0,7.51,1.0,'Less than 5 hours',Unhealthy,Yes,7.0,4.0,Yes,BHM,Nagpur
Male,30.0,1.0,6.42,4.0,'5-6 hours',Unhealthy,No,4.0,1.0,No,BCA,Agra
Male,29.0,3.0,6.17,5.0,'More than 8 hours',Moderate,Yes,5.0,2.0,No,Other,Pune
Female,20.0,2.0,5.6,1.0,'Less than 5 hours',Moderate,Yes,8.0,2.0,No,'Class 12',Ghaziabad
Female,21.0,4.0,6.51,4.0,'More than 8 hours',Unhealthy,Yes,10.0,5.0,Yes,B.Arch,Patna
Female,32.0,2.0,6.02,3.0,'More than 8 hours',Healthy,Yes,3.0,1.0,Yes,B.Ed,Bangalore
Female,27.0,4.0,5.57,5.0,'Less than 5 hours',Healthy,Yes,8.0,1.0,No,B.Tech,Bhopal
Female,33.0,2.0,5.76,2.0,'5-6 hours',Moderate,Yes,12.0,5.0,No,B.Tech,Kalyan
Female,24.0,5.0,6.21,5.0,'5-6 hours',Healthy,No,8.0,2.0,No,B.Arch,Hyderabad
Male,19.0,3.0,5.66,5.0,'5-6 hours',Moderate,No,5.0,1.0,Yes,'Class 12',Ludhiana
Male,21.0,5.0,5.88,2.0,'5-6 hours',Unhealthy,Yes,12.0,5.0,Yes,'Class 12',Jaipur
Female,22.0,4.0,9.16,5.0,'7-8 hours',Moderate,Yes,2.0,4.0,Yes,BCA,Nagpur
Female,20.0,5.0,5.56,5.0,'More than 8 hours',Healthy,Yes,5.0,4.0,No,'Class 12',Bangalore
Female,24.0,5.0,5.86,2.0,'5-6 hours',Healthy,No,10.0,5.0,Yes,MBBS,Kalyan
Female,22.0,1.0,6.47,4.0,'Less than 5 hours',Moderate,No,0.0,4.0,Yes,B.Com,Srinagar
Male,21.0,5.0,9.1,1.0,'7-8 hours',Moderate,Yes,6.0,2.0,Yes,MCA,Ludhiana
Male,33.0,3.0,5.27,4.0,'7-8 hours',Healthy,No,2.0,2.0,No,M.Tech,Kanpur
Female,30.0,1.0,5.74,4.0,'7-8 hours',Healthy,No,10.0,2.0,No,B.Com,Indore
Male,19.0,3.0,8.04,3.0,'7-8 hours',Unhealthy,Yes,12.0,5.0,Yes,'Class 12',Meerut
Male,29.0,3.0,8.24,1.0,'7-8 hours',Unhealthy,Yes,12.0,3.0,No,B.Arch,Rajkot
Female,29.0,2.0,9.74,5.0,'7-8 hours',Moderate,No,9.0,1.0,No,LLB,Agra
Male,21.0,3.0,5.16,2.0,'7-8 hours',Unhealthy,No,12.0,5.0,Yes,B.Arch,Kolkata
Male,26.0,1.0,5.85,5.0,'More than 8 hours',Healthy,No,5.0,1.0,Yes,B.Pharm,Srinagar
Female,20.0,4.0,6.23,5.0,'Less than 5 hours',Unhealthy,Yes,2.0,4.0,No,'Class 12',Thane
Male,31.0,1.0,5.75,1.0,'More than 8 hours',Healthy,No,6.0,2.0,Yes,M.Pharm,Bhopal
Female,33.0,2.0,7.12,4.0,'5-6 hours',Moderate,No,0.0,5.0,Yes,M.Com,Kolkata
Female,22.0,3.0,7.03,5.0,'5-6 hours',Moderate,No,5.0,4.0,Yes,B.Tech,Chennai
Female,18.0,5.0,9.79,2.0,'More than 8 hours',Moderate,No,3.0,2.0,No,'Class 12',Surat
Female,33.0,2.0,5.48,4.0,'Less than 5 hours',Moderate,Yes,5.0,1.0,Yes,MBBS,Nashik
Male,25.0,4.0,8.83,2.0,'5-6 hours',Unhealthy,Yes,11.0,4.0,No,B.Arch,Hyderabad
Male,21.0,1.0,7.77,5.0,'Less than 5 hours',Healthy,Yes,12.0,5.0,Yes,B.Arch,Lucknow
Female,33.0,5.0,9.67,2.0,'Less than 5 hours',Moderate,Yes,12.0,5.0,No,'Class 12',Other
Male,23.0,3.0,7.25,3.0,'Less than 5 hours',Moderate,Yes,4.0,3.0,No,BBA,Meerut
Female,34.0,1.0,8.95,2.0,'More than 8 hours',Unhealthy,No,10.0,3.0,No,B.Ed,Kalyan
Female,24.0,3.0,6.25,2.0,'7-8 hours',Unhealthy,Yes,5.0,5.0,No,B.Pharm,Surat
Male,24.0,4.0,9.66,5.0,'7-8 hours',Moderate,Yes,12.0,3.0,No,BE,Kalyan
Female,29.0,5.0,5.77,2.0,'7-8 hours',Unhealthy,Yes,12.0,5.0,No,MBBS,Rajkot
Male,21.0,1.0,6.03,4.0,'5-6 hours',Unhealthy,No,12.0,4.0,No,BCA,Rajkot
Male,33.0,1.0,6.1,2.0,'Less than 5 hours',Moderate,No,10.0,1.0,Yes,B.Pharm,Patna
Male,20.0,3.0,5.16,3.0,'7-8 hours',Healthy,Yes,11.0,4.0,Yes,'Class 12',Ludhiana
Male,21.0,1.0,8.04,3.0,'7-8 hours',Moderate,No,9.0,2.0,No,MCA,Kalyan
Female,27.0,5.0,7.77,1.0,'7-8 hours',Healthy,Yes,11.0,3.0,No,M.Tech,Lucknow
Female,33.0,1.0,5.86,1.0,'7-8 hours',Moderate,No,12.0,1.0,Yes,M.Tech,Chennai
Male,33.0,4.0,5.88,5.0,'More than 8 hours',Unhealthy,Yes,12.0,4.0,Yes,B.Tech,Kanpur
Male,34.0,2.0,9.86,1.0,'5-6 hours',Healthy,No,9.0,3.0,Yes,B.Ed,Vasai-Virar
Female,21.0,3.0,9.96,4.0,'5-6 hours',Moderate,No,8.0,1.0,Yes,B.Ed,Mumbai
Male,31.0,2.0,7.51,1.0,'5-6 hours',Unhealthy,No,11.0,2.0,No,MSc,Kolkata
Male,24.0,3.0,7.64,2.0,'More than 8 hours',Healthy,Yes,12.0,1.0,No,BCA,Nashik
Male,24.0,4.0,7.15,4.0,'7-8 hours',Moderate,No,10.0,1.0,Yes,B.Pharm,Chennai
Female,26.0,4.0,8.24,4.0,'Less than 5 hours',Unhealthy,Yes,9.0,1.0,Yes,B.Pharm,Visakhapatnam
Male,19.0,2.0,8.64,5.0,'Less than 5 hours',Unhealthy,Yes,7.0,5.0,No,'Class 12',Bhopal
Male,28.0,4.0,7.11,2.0,'5-6 hours',Healthy,Yes,10.0,5.0,No,BA,Mumbai
Male,33.0,5.0,8.58,3.0,'Less than 5 hours',Moderate,Yes,4.0,4.0,No,M.Com,Pune
Female,29.0,1.0,6.53,3.0,'5-6 hours',Unhealthy,No,10.0,4.0,No,BCA,Srinagar
Female,33.0,5.0,8.83,3.0,'7-8 hours',Healthy,Yes,9.0,3.0,No,M.Pharm,Kalyan
Male,23.0,5.0,8.54,2.0,'Less than 5 hours',Moderate,Yes,6.0,5.0,Yes,B.Pharm,Pune
Male,33.0,4.0,7.51,4.0,'Less than 5 hours',Moderate,Yes,7.0,5.0,Yes,MSc,Kolkata
Female,21.0,5.0,8.08,1.0,'5-6 hours',Moderate,Yes,12.0,2.0,Yes,B.Arch,Vasai-Virar
Male,23.0,5.0,6.21,1.0,'Less than 5 hours',Moderate,Yes,7.0,4.0,No,BBA,Srinagar
Female,21.0,5.0,7.8,1.0,'More than 8 hours',Unhealthy,Yes,12.0,4.0,Yes,M.Com,Vadodara
Male,30.0,3.0,8.44,2.0,'5-6 hours',Moderate,Yes,10.0,5.0,No,MD,Mumbai
Female,27.0,1.0,5.65,3.0,'5-6 hours',Moderate,Yes,1.0,1.0,No,M.Tech,Ghaziabad
Male,21.0,4.0,5.16,1.0,'5-6 hours',Moderate,Yes,10.0,2.0,No,B.Ed,Kalyan
Male,28.0,2.0,9.96,4.0,'Less than 5 hours',Unhealthy,Yes,12.0,3.0,Yes,B.Ed,Agra
Female,31.0,4.0,8.17,3.0,'5-6 hours',Healthy,Yes,9.0,5.0,No,B.Com,Thane
Male,33.0,3.0,9.39,4.0,'7-8 hours',Moderate,Yes,7.0,3.0,No,M.Tech,Bangalore
Female,24.0,1.0,5.16,1.0,'5-6 hours',Healthy,No,11.0,4.0,No,BSc,Kalyan
Male,27.0,1.0,8.04,1.0,'More than 8 hours',Healthy,No,0.0,2.0,No,BSc,Surat
Male,24.0,5.0,5.74,5.0,'Less than 5 hours',Healthy,Yes,4.0,5.0,No,BE,Srinagar
Male,26.0,1.0,7.68,2.0,'7-8 hours',Moderate,No,4.0,5.0,Yes,Other,Ludhiana
Female,32.0,5.0,5.56,2.0,'7-8 hours',Moderate,Yes,8.0,4.0,No,MA,Chennai
Female,25.0,4.0,8.95,4.0,'5-6 hours',Healthy,Yes,11.0,5.0,Yes,B.Tech,Meerut
Female,25.0,4.0,9.25,2.0,'Less than 5 hours',Moderate,Yes,12.0,1.0,Yes,BCA,Hyderabad
Male,18.0,5.0,9.72,2.0,'More than 8 hours',Moderate,No,10.0,4.0,Yes,'Class 12',Ahmedabad
Male,28.0,5.0,8.04,2.0,'7-8 hours',Moderate,Yes,11.0,2.0,No,B.Com,Jaipur
Male,26.0,4.0,9.86,2.0,'More than 8 hours',Healthy,Yes,6.0,5.0,Yes,M.Ed,Indore
Female,28.0,4.0,9.44,5.0,'More than 8 hours',Healthy,Yes,6.0,2.0,Yes,B.Ed,Kanpur
Male,27.0,2.0,9.72,5.0,'Less than 5 hours',Moderate,No,2.0,1.0,No,B.Tech,Visakhapatnam
Female,32.0,4.0,7.09,2.0,'More than 8 hours',Healthy,Yes,6.0,5.0,No,M.Pharm,Vasai-Virar
Female,18.0,3.0,7.92,2.0,'7-8 hours',Healthy,Yes,10.0,5.0,Yes,'Class 12',Kanpur
Male,32.0,3.0,6.69,4.0,'5-6 hours',Moderate,Yes,10.0,3.0,No,MBA,Jaipur
Female,24.0,5.0,8.9,1.0,'5-6 hours',Healthy,Yes,12.0,5.0,Yes,BSc,Surat
Female,33.0,2.0,9.04,3.0,'Less than 5 hours',Moderate,No,6.0,1.0,Yes,B.Ed,Surat
Male,20.0,3.0,6.16,1.0,'More than 8 hours',Healthy,Yes,6.0,5.0,No,'Class 12',Pune
Female,34.0,3.0,8.65,3.0,'More than 8 hours',Unhealthy,Yes,7.0,4.0,Yes,MD,Bhopal
Female,18.0,5.0,8.09,4.0,'Less than 5 hours',Moderate,Yes,6.0,3.0,No,'Class 12',Meerut
Female,18.0,4.0,5.64,4.0,'More than 8 hours',Unhealthy,No,7.0,5.0,Yes,'Class 12',Vasai-Virar
Male,24.0,5.0,9.97,2.0,'7-8 hours',Moderate,Yes,3.0,2.0,Yes,BHM,Patna
Male,23.0,3.0,5.57,4.0,'7-8 hours',Moderate,Yes,12.0,1.0,No,MCA,Srinagar
Female,34.0,1.0,9.49,4.0,'5-6 hours',Healthy,Yes,9.0,1.0,Yes,BE,Other
Female,24.0,3.0,8.95,5.0,'7-8 hours',Moderate,Yes,10.0,4.0,No,MBBS,Kalyan
Male,33.0,3.0,6.38,4.0,'5-6 hours',Unhealthy,Yes,12.0,2.0,No,BCA,Bhopal
Male,22.0,3.0,5.88,1.0,'Less than 5 hours',Unhealthy,Yes,1.0,2.0,No,BCA,Ahmedabad
Female,34.0,3.0,8.96,1.0,'5-6 hours',Moderate,No,8.0,4.0,No,B.Tech,Hyderabad
Female,20.0,5.0,6.36,4.0,'7-8 hours',Healthy,No,10.0,2.0,Yes,'Class 12',Mumbai
Male,28.0,5.0,7.12,3.0,'Less than 5 hours',Unhealthy,No,3.0,5.0,No,PhD,Delhi
Male,29.0,3.0,7.09,5.0,'5-6 hours',Moderate,No,10.0,5.0,No,M.Pharm,Ghaziabad
Male,31.0,1.0,5.11,5.0,'Less than 5 hours',Unhealthy,No,7.0,3.0,No,M.Ed,Jaipur
Male,20.0,2.0,5.87,5.0,'7-8 hours',Unhealthy,Yes,12.0,1.0,No,'Class 12',Lucknow
Male,33.0,2.0,9.92,3.0,'5-6 hours',Healthy,No,2.0,2.0,No,MCA,Srinagar
Female,18.0,4.0,5.57,2.0,'Less than 5 hours',Moderate,No,11.0,5.0,Yes,'Class 12',Indore
Male,34.0,3.0,6.73,4.0,'Less than 5 hours',Unhealthy,No,10.0,4.0,No,BCA,Lucknow
Female,23.0,2.0,9.24,5.0,'7-8 hours',Moderate,Yes,8.0,1.0,No,MSc,Hyderabad
Male,33.0,5.0,6.08,1.0,'7-8 hours',Healthy,No,10.0,1.0,No,BE,Nagpur
Male,21.0,4.0,7.77,2.0,'More than 8 hours',Moderate,Yes,10.0,4.0,Yes,B.Com,Srinagar
Male,26.0,4.0,5.16,3.0,'Less than 5 hours',Moderate,Yes,6.0,4.0,No,M.Pharm,Surat
Female,21.0,2.0,8.65,2.0,'More than 8 hours',Moderate,Yes,7.0,5.0,Yes,M.Com,Delhi
Male,22.0,3.0,8.14,4.0,'5-6 hours',Moderate,Yes,7.0,1.0,Yes,BBA,Ahmedabad
Male,33.0,5.0,9.93,1.0,'7-8 hours',Unhealthy,Yes,10.0,5.0,Yes,B.Com,Lucknow
Male,20.0,3.0,9.98,1.0,'5-6 hours',Moderate,Yes,2.0,5.0,Yes,'Class 12',Vasai-Virar
Female,33.0,4.0,8.78,3.0,'Less than 5 hours',Unhealthy,Yes,10.0,3.0,No,M.Tech,Kanpur
Male,33.0,4.0,8.73,4.0,'More than 8 hours',Moderate,No,1.0,1.0,Yes,MD,Rajkot
Female,28.0,1.0,9.72,4.0,'7-8 hours',Healthy,No,11.0,1.0,No,Other,Kolkata
Male,21.0,1.0,7.1,1.0,'Less than 5 hours',Moderate,No,9.0,5.0,Yes,BBA,Pune
Female,21.0,1.0,9.25,5.0,'Less than 5 hours',Unhealthy,Yes,11.0,2.0,No,BA,Visakhapatnam
Female,21.0,1.0,8.04,5.0,'More than 8 hours',Moderate,No,8.0,3.0,No,B.Com,Bhopal
Male,30.0,2.0,7.25,4.0,'More than 8 hours',Unhealthy,No,6.0,4.0,Yes,B.Arch,Lucknow
Female,25.0,2.0,9.97,2.0,'Less than 5 hours',Unhealthy,No,11.0,3.0,Yes,MCA,Vasai-Virar
Female,26.0,3.0,9.44,3.0,'7-8 hours',Moderate,No,7.0,2.0,Yes,MA,Ludhiana
Male,28.0,2.0,6.08,3.0,'Less than 5 hours',Healthy,No,11.0,3.0,No,BSc,Ludhiana
Female,27.0,4.0,5.87,3.0,'5-6 hours',Unhealthy,Yes,11.0,2.0,Yes,BHM,Vadodara
Male,34.0,4.0,7.48,3.0,'7-8 hours',Healthy,No,10.0,4.0,Yes,Other,Kolkata
Male,24.0,1.0,8.24,1.0,'Less than 5 hours',Moderate,Yes,9.0,5.0,No,B.Tech,Kalyan
Male,25.0,3.0,5.12,2.0,'5-6 hours',Moderate,Yes,11.0,5.0,Yes,M.Ed,Bhopal
Male,27.0,5.0,8.74,2.0,'5-6 hours',Unhealthy,Yes,12.0,3.0,No,B.Tech,Lucknow
Male,20.0,1.0,6.78,4.0,'5-6 hours',Moderate,Yes,9.0,4.0,Yes,'Class 12',Vadodara
Male,29.0,3.0,6.35,5.0,'Less than 5 hours',Moderate,Yes,7.0,4.0,Yes,B.Ed,Bangalore
Male,34.0,2.0,8.58,4.0,'Less than 5 hours',Moderate,No,11.0,1.0,No,M.Tech,Hyderabad
Male,29.0,3.0,9.05,2.0,'7-8 hours',Unhealthy,Yes,10.0,3.0,No,B.Tech,Bangalore
Female,26.0,4.0,6.83,2.0,'7-8 hours',Moderate,Yes,2.0,3.0,No,BSc,Jaipur
Male,18.0,1.0,7.25,1.0,'7-8 hours',Unhealthy,No,8.0,4.0,Yes,'Class 12',Ludhiana
Male,19.0,3.0,6.99,4.0,'7-8 hours',Moderate,Yes,8.0,5.0,No,'Class 12',Vasai-Virar
Male,33.0,1.0,6.79,3.0,'5-6 hours',Moderate,No,9.0,5.0,No,B.Pharm,Bhopal
Female,21.0,2.0,6.69,3.0,'More than 8 hours',Unhealthy,No,12.0,5.0,Yes,BCA,Chennai
Female,18.0,5.0,6.0,5.0,'More than 8 hours',Unhealthy,Yes,9.0,5.0,Yes,'Class 12',Bhopal
Male,24.0,4.0,9.74,2.0,'Less than 5 hours',Moderate,No,7.0,4.0,Yes,MBBS,Other
Female,29.0,1.0,5.88,2.0,'Less than 5 hours',Moderate,Yes,12.0,4.0,No,MBA,Surat
Male,20.0,3.0,8.04,4.0,'7-8 hours',Unhealthy,Yes,10.0,5.0,No,'Class 12',Thane
Male,31.0,5.0,5.61,3.0,'7-8 hours',Unhealthy,No,7.0,3.0,Yes,LLB,Delhi
Female,25.0,4.0,7.09,2.0,'Less than 5 hours',Healthy,Yes,11.0,1.0,Yes,B.Arch,Ahmedabad
Male,28.0,2.0,7.51,4.0,'7-8 hours',Moderate,Yes,7.0,4.0,Yes,B.Com,Kolkata
Male,29.0,5.0,9.54,1.0,'More than 8 hours',Unhealthy,Yes,10.0,5.0,Yes,M.Pharm,Hyderabad
Male,19.0,5.0,9.21,5.0,'Less than 5 hours',Healthy,Yes,3.0,5.0,Yes,'Class 12',Kolkata
Female,18.0,4.0,9.96,2.0,'Less than 5 hours',Moderate,No,6.0,3.0,No,'Class 12',Delhi
Female,20.0,4.0,7.22,1.0,'More than 8 hours',Unhealthy,Yes,10.0,5.0,Yes,'Class 12',Srinagar
Male,25.0,1.0,7.85,3.0,'Less than 5 hours',Moderate,No,11.0,4.0,No,PhD,Agra
Male,18.0,1.0,5.75,2.0,'5-6 hours',Unhealthy,No,12.0,5.0,Yes,'Class 12',Jaipur
Female,22.0,3.0,8.59,3.0,'7-8 hours',Healthy,Yes,9.0,4.0,No,MCA,Kalyan
Female,31.0,4.0,5.82,3.0,'7-8 hours',Healthy,Yes,12.0,2.0,No,LLB,Indore
Male,20.0,2.0,9.43,3.0,'7-8 hours',Moderate,Yes,9.0,2.0,No,'Class 12',Bangalore
Male,26.0,3.0,8.97,1.0,'Less than 5 hours',Moderate,Yes,1.0,4.0,No,B.Pharm,Patna
Female,18.0,2.0,9.24,4.0,'More than 8 hours',Healthy,Yes,9.0,5.0,No,'Class 12',Srinagar
Male,25.0,5.0,8.61,3.0,'7-8 hours',Healthy,No,11.0,5.0,Yes,B.Com,Mumbai
Male,31.0,2.0,7.64,1.0,'7-8 hours',Unhealthy,No,0.0,1.0,Yes,MSc,Ghaziabad
Male,25.0,2.0,5.16,1.0,'More than 8 hours',Moderate,No,10.0,3.0,Yes,B.Tech,Chennai
Female,23.0,3.0,6.53,3.0,'5-6 hours',Moderate,Yes,11.0,4.0,No,M.Com,Varanasi
Female,23.0,3.0,5.16,5.0,'Less than 5 hours',Healthy,Yes,9.0,3.0,Yes,B.Ed,Chennai
Female,25.0,4.0,7.1,3.0,'7-8 hours',Healthy,Yes,10.0,3.0,Yes,B.Pharm,Pune
Female,20.0,4.0,5.59,4.0,'5-6 hours',Moderate,No,4.0,3.0,Yes,'Class 12',Chennai
Female,23.0,1.0,8.04,3.0,'5-6 hours',Moderate,No,10.0,3.0,Yes,M.Tech,Vadodara
Female,34.0,4.0,9.98,1.0,'7-8 hours',Moderate,Yes,0.0,5.0,Yes,BCA,Vadodara
Female,28.0,4.0,7.7,2.0,'Less than 5 hours',Unhealthy,Yes,6.0,3.0,Yes,B.Arch,Vadodara
Female,21.0,1.0,5.46,3.0,'Less than 5 hours',Unhealthy,Yes,6.0,5.0,No,MSc,Jaipur
Female,25.0,5.0,8.23,4.0,'Less than 5 hours',Moderate,Yes,0.0,1.0,Yes,BHM,Ghaziabad
Male,20.0,4.0,6.17,2.0,'Less than 5 hours',Moderate,No,3.0,1.0,Yes,'Class 12',Rajkot
Male,28.0,3.0,9.5,4.0,'7-8 hours',Unhealthy,No,3.0,4.0,No,MA,Surat
Male,27.0,3.0,8.78,2.0,'7-8 hours',Moderate,No,12.0,3.0,No,BHM,Meerut
Female,24.0,1.0,7.77,4.0,'Less than 5 hours',Healthy,Yes,0.0,4.0,No,BHM,Kalyan
Female,26.0,3.0,5.6,4.0,'Less than 5 hours',Moderate,Yes,4.0,2.0,No,B.Arch,Vadodara
Male,32.0,3.0,7.08,5.0,'More than 8 hours',Moderate,Yes,2.0,5.0,No,BE,Bangalore
Male,23.0,1.0,7.7,2.0,'5-6 hours',Healthy,Yes,0.0,5.0,No,B.Tech,Vasai-Virar
Male,20.0,5.0,8.64,2.0,'More than 8 hours',Moderate,Yes,7.0,5.0,Yes,'Class 12',Ludhiana
Male,18.0,5.0,9.88,5.0,'5-6 hours',Moderate,Yes,10.0,2.0,Yes,'Class 12',Vasai-Virar
Male,26.0,1.0,9.54,5.0,'7-8 hours',Healthy,No,8.0,4.0,No,B.Com,Lucknow
Male,34.0,1.0,8.58,3.0,'7-8 hours',Moderate,No,0.0,3.0,No,B.Ed,Vasai-Virar
Male,19.0,4.0,6.38,4.0,'Less than 5 hours',Unhealthy,Yes,4.0,5.0,Yes,'Class 12',Other
Female,32.0,1.0,5.16,4.0,'Less than 5 hours',Healthy,No,10.0,2.0,Yes,BCA,Kalyan
Male,23.0,3.0,6.0,2.0,'More than 8 hours',Healthy,Yes,12.0,4.0,No,MBBS,Srinagar
Male,18.0,3.0,6.5,4.0,'Less than 5 hours',Unhealthy,Yes,12.0,3.0,No,'Class 12',Lucknow
Female,29.0,3.0,8.04,5.0,'Less than 5 hours',Moderate,Yes,7.0,1.0,Yes,BHM,Hyderabad
Male,27.0,5.0,7.77,3.0,'Less than 5 hours',Moderate,Yes,9.0,1.0,No,LLB,Thane
Female,29.0,3.0,9.96,2.0,'7-8 hours',Healthy,Yes,4.0,5.0,No,M.Ed,Srinagar
Female,29.0,1.0,9.56,3.0,'7-8 hours',Moderate,No,8.0,1.0,No,B.Ed,Ghaziabad
Male,29.0,3.0,5.27,2.0,'7-8 hours',Healthy,Yes,1.0,4.0,Yes,LLB,Visakhapatnam
Female,20.0,2.0,6.16,3.0,'More than 8 hours',Healthy,No,6.0,5.0,Yes,MSc,Surat
Female,34.0,1.0,9.21,3.0,'5-6 hours',Moderate,No,6.0,5.0,No,B.Ed,Surat
Male,34.0,2.0,9.44,3.0,'More than 8 hours',Healthy,No,2.0,3.0,No,M.Com,Varanasi
Male,29.0,5.0,8.74,1.0,'5-6 hours',Healthy,Yes,6.0,1.0,Yes,MCA,Agra
Male,23.0,2.0,7.28,2.0,'Less than 5 hours',Healthy,Yes,6.0,4.0,Yes,B.Tech,Srinagar
Female,25.0,2.0,5.85,2.0,'Less than 5 hours',Unhealthy,Yes,5.0,5.0,Yes,MSc,Bhopal
Female,21.0,5.0,5.86,1.0,'5-6 hours',Unhealthy,Yes,0.0,4.0,Yes,BHM,Jaipur
Male,23.0,2.0,8.14,5.0,'5-6 hours',Moderate,Yes,10.0,5.0,No,BSc,Patna
Female,27.0,3.0,7.88,1.0,'More than 8 hours',Unhealthy,Yes,10.0,1.0,Yes,BBA,Kalyan
Male,20.0,4.0,7.94,1.0,'7-8 hours',Unhealthy,Yes,9.0,4.0,Yes,'Class 12',Chennai
Male,32.0,2.0,5.45,3.0,'More than 8 hours',Unhealthy,Yes,5.0,5.0,Yes,Other,Mumbai
Male,26.0,1.0,9.21,1.0,'Less than 5 hours',Healthy,No,10.0,1.0,No,M.Pharm,Vadodara
Male,25.0,3.0,6.38,3.0,'5-6 hours',Unhealthy,Yes,10.0,5.0,No,M.Pharm,Patna
Female,22.0,3.0,5.75,4.0,'5-6 hours',Unhealthy,Yes,9.0,5.0,Yes,M.Com,Srinagar
Female,20.0,3.0,5.06,1.0,'More than 8 hours',Healthy,Yes,9.0,3.0,No,'Class 12',Visakhapatnam
